1.074400000000000081e-05 -3.259320172029969141e+13 -3.259320172029969141e+13 -4.346328154128829688e+13 -4.346328154128829688e+13 -3.250801300696906250e+13 -3.259320172029969141e+13 -3.259320172029969141e+13 -3.259320172029969141e+13 -2.044529119937205542e+04 -3.255912623496744141e+13 -3.255912623496744141e+13 1.443267181247544475e+06
1.085200000000000045e-05 -3.226883148570769141e+13 -3.226883148570769141e+13 -4.303073137482504688e+13 -4.301386319318066406e+13 -3.218449057748576953e+13 -3.226883148570769141e+13 -3.226883148570769141e+13 -3.226883148570769141e+13 -2.024181797328173343e+04 -3.223509512241892188e+13 -3.223509512241892188e+13 1.443410303309989627e+06
1.096100000000000060e-05 -3.194793899123253906e+13 -3.194793899123253906e+13 -4.258611836259434375e+13 -4.258611836259434375e+13 -3.186443679836470703e+13 -3.194793899123253906e+13 -3.194793899123253906e+13 -3.194793899123253906e+13 -2.004052628829973401e+04 -3.191453811408541016e+13 -3.191453811408541016e+13 1.443418905913342256e+06
1.107119999999999998e-05 -3.162993706941432812e+13 -3.162993706941432812e+13 -4.216222662154026562e+13 -4.216222662154026562e+13 -3.154726603682307031e+13 -3.162993706941432812e+13 -3.162993706941432812e+13 -3.162993706941432812e+13 -1.984104782192114362e+04 -3.159686865637782031e+13 -3.159686865637782031e+13 1.443436229043317726e+06
1.118250000000000008e-05 -3.131512267229151562e+13 -3.131512267229151562e+13 -4.174258380258409375e+13 -4.175895344329098438e+13 -3.123327446875703906e+13 -3.131512267229151562e+13 -3.131512267229151562e+13 -3.131512267229151562e+13 -1.964356884829451155e+04 -3.128238339087772266e+13 -3.128238339087772266e+13 1.443474917534068227e+06
1.129489999999999921e-05 -3.100349354867239844e+13 -3.100349354867239844e+13 -4.134339364488410938e+13 -4.134339364488410938e+13 -3.092245984885883203e+13 -3.100349354867239844e+13 -3.100349354867239844e+13 -3.100349354867239844e+13 -1.944808795527657276e+04 -3.097108006874696875e+13 -3.097108006874696875e+13 1.443372261079341639e+06
1.140840000000000075e-05 -3.069504569290171094e+13 -3.069504569290171094e+13 -4.093207609126621094e+13 -4.093207609126621094e+13 -3.061481818194274219e+13 -3.069504569290171094e+13 -3.069504569290171094e+13 -3.069504569290171094e+13 -1.925460263017192483e+04 -3.066295468851812109e+13 -3.066295468851812109e+13 1.443453377173756715e+06
1.152299999999999962e-05 -3.038977343425322266e+13 -3.038977343425322266e+13 -4.052499322048090625e+13 -4.050910729605107812e+13 -3.031034381210410156e+13 -3.038977343425322266e+13 -3.038977343425322266e+13 -3.038977343425322266e+13 -1.906310931580780743e+04 -3.035800158539357422e+13 -3.035800158539357422e+13 1.443395093693797244e+06
1.163879999999999943e-05 -3.008741101169363672e+13 -3.008741101169363672e+13 -4.010606277042278125e+13 -4.010606277042278125e+13 -3.000877167292810547e+13 -3.008741101169363672e+13 -3.008741101169363672e+13 -3.008741101169363672e+13 -1.887344130374724045e+04 -3.005595527618742188e+13 -3.005595527618742188e+13 1.443346423702616477e+06
1.175580000000000017e-05 -2.978796502857311719e+13 -2.978796502857311719e+13 -3.970690581435517188e+13 -3.970690581435517188e+13 -2.971010835050575391e+13 -2.978796502857311719e+13 -2.978796502857311719e+13 -2.978796502857311719e+13 -1.868560273618582869e+04 -2.975682235734617578e+13 -2.975682235734617578e+13 1.443462811368907569e+06
1.187400000000000016e-05 -2.949144006088090625e+13 -2.949144006088090625e+13 -3.931164252757256250e+13 -3.932705885797553906e+13 -2.941435840886606250e+13 -2.949144006088090625e+13 -2.949144006088090625e+13 -2.949144006088090625e+13 -1.849959648358205959e+04 -2.946060740007496875e+13 -2.946060740007496875e+13 1.443431015630048234e+06
1.199329999999999917e-05 -2.919808220280489062e+13 -2.919808220280489062e+13 -3.893586393066140625e+13 -3.893586393066140625e+13 -2.912176729898156250e+13 -2.919808220280489062e+13 -2.919808220280489062e+13 -2.919808220280489062e+13 -1.831557691761678507e+04 -2.916755624127555859e+13 -2.916755624127555859e+13 1.443420090914417757e+06
1.211380000000000081e-05 -2.890763916218691406e+13 -2.890763916218691406e+13 -3.854855593452107812e+13 -3.853344477970550781e+13 -2.883208338810906250e+13 -2.890763916218691406e+13 -2.890763916218691406e+13 -2.890763916218691406e+13 -1.813338577870307927e+04 -2.887741685255577344e+13 -2.887741685255577344e+13 1.443417507983326446e+06
1.223560000000000022e-05 -2.861987636755858984e+13 -2.861987636755858984e+13 -3.814986133678745312e+13 -3.814986133678745312e+13 -2.854507271787861328e+13 -2.861987636755858984e+13 -2.861987636755858984e+13 -2.861987636755858984e+13 -1.795287592321205011e+04 -2.858995490768660156e+13 -2.858995490768660156e+13 1.443411224224807927e+06
1.235850000000000034e-05 -2.833526393032325000e+13 -2.833526393032325000e+13 -3.777047727251661719e+13 -3.777047727251661719e+13 -2.826120417096537500e+13 -2.833526393032325000e+13 -2.833526393032325000e+13 -2.833526393032325000e+13 -1.777434224590794838e+04 -2.830564002658009375e+13 -2.830564002658009375e+13 1.443424709885002347e+06
1.248269999999999993e-05 -2.805333455765979297e+13 -2.805333455765979297e+13 -3.739466969264635156e+13 -3.740933426899640625e+13 -2.798001167590950391e+13 -2.805333455765979297e+13 -2.805333455765979297e+13 -2.805333455765979297e+13 -1.759749162008646817e+04 -2.802400540495967578e+13 -2.802400540495967578e+13 1.443287604372655274e+06
1.260820000000000068e-05 -2.777409616621721484e+13 -2.777409616621721484e+13 -3.703696775745954688e+13 -3.703696775745954688e+13 -2.770150312866829297e+13 -2.777409616621721484e+13 -2.777409616621721484e+13 -2.777409616621721484e+13 -1.742232901175848747e+04 -2.774505895119764062e+13 -2.774505895119764062e+13 1.443294772547645960e+06
1.273490000000000067e-05 -2.749777063682477734e+13 -2.749777063682477734e+13 -3.666848556954521875e+13 -3.665411140820866406e+13 -2.742589983014201172e+13 -2.749777063682477734e+13 -2.749777063682477734e+13 -2.749777063682477734e+13 -1.724899360388014975e+04 -2.746902231415166797e+13 -2.746902231415166797e+13 1.443309539803219493e+06
1.286290000000000012e-05 -2.722413758039787500e+13 -2.722413758039787500e+13 -3.628936269211426562e+13 -3.628936269211426562e+13 -2.715298196727608203e+13 -2.722413758039787500e+13 -2.722413758039787500e+13 -2.722413758039787500e+13 -1.707734714924732179e+04 -2.719567533514916016e+13 -2.719567533514916016e+13 1.443462767788699828e+06
1.299220000000000073e-05 -2.695319955688027344e+13 -2.695319955688027344e+13 -3.592820641403277344e+13 -3.592820641403277344e+13 -2.688275209332334766e+13 -2.695319955688027344e+13 -2.695319955688027344e+13 -2.695319955688027344e+13 -1.690739125367939050e+04 -2.692502057145750391e+13 -2.692502057145750391e+13 1.443468528281430947e+06
1.312270000000000058e-05 -2.668516077353744922e+13 -2.668516077353744922e+13 -3.557091477915341406e+13 -3.558486415749817969e+13 -2.661541388181361328e+13 -2.668516077353744922e+13 -2.668516077353744922e+13 -2.668516077353744922e+13 -1.673925401373599743e+04 -2.665726201684791797e+13 -2.665726201684791797e+13 1.443342177332942374e+06
1.325460000000000012e-05 -2.641960974174247656e+13 -2.641960974174247656e+13 -3.523074984379773438e+13 -3.521693927937444531e+13 -2.635055691962605469e+13 -2.641960974174247656e+13 -2.641960974174247656e+13 -2.641960974174247656e+13 -1.657267730795748867e+04 -2.639198861289591016e+13 -2.639198861289591016e+13 1.443480193521648413e+06
1.338780000000000081e-05 -2.615675161586667578e+13 -2.615675161586667578e+13 -3.486655338236279297e+13 -3.486655338236279297e+13 -2.608838582492086328e+13 -2.615675161586667578e+13 -2.615675161586667578e+13 -2.615675161586667578e+13 -1.640778982701066343e+04 -2.612940529948835547e+13 -2.612940529948835547e+13 1.443475310029809596e+06
1.352239999999999948e-05 -2.589639112013399219e+13 -2.589639112013399219e+13 -3.451949678846925000e+13 -3.451949678846925000e+13 -2.582870583231346094e+13 -2.589639112013399219e+13 -2.589639112013399219e+13 -2.589639112013399219e+13 -1.759817483339243699e+04 -2.586931700500578125e+13 -2.586931700500578125e+13 1.443456448060568655e+06
1.365829999999999932e-05 -2.563872218965024219e+13 -2.563872218965024219e+13 -3.417602801024992969e+13 -3.418943037417552344e+13 -2.557171037002230469e+13 -2.563872218965024219e+13 -2.563872218965024219e+13 -2.563872218965024219e+13 -1.742307310331929330e+04 -2.561191746179906641e+13 -2.561191746179906641e+13 1.443434594785842812e+06
