    0.10000E-03    0.25188E+01
    0.10202E-03    0.25676E+01
    0.10408E-03    0.26174E+01
    0.10618E-03    0.26681E+01
    0.10833E-03    0.27198E+01
    0.11052E-03    0.27725E+01
    0.11275E-03    0.28262E+01
    0.11503E-03    0.28810E+01
    0.11735E-03    0.29368E+01
    0.11972E-03    0.29938E+01
    0.12214E-03    0.30518E+01
    0.12461E-03    0.31109E+01
    0.12712E-03    0.31712E+01
    0.12969E-03    0.32326E+01
    0.13231E-03    0.32953E+01
    0.13499E-03    0.33591E+01
    0.13771E-03    0.34242E+01
    0.14049E-03    0.34906E+01
    0.14333E-03    0.35582E+01
    0.14623E-03    0.36271E+01
    0.14918E-03    0.36974E+01
    0.15220E-03    0.37691E+01
    0.15527E-03    0.38421E+01
    0.15841E-03    0.39165E+01
    0.16161E-03    0.39924E+01
    0.16487E-03    0.40697E+01
    0.16820E-03    0.41486E+01
    0.17160E-03    0.42290E+01
    0.17507E-03    0.43109E+01
    0.17860E-03    0.43944E+01
    0.18221E-03    0.44795E+01
    0.18589E-03    0.45663E+01
    0.18965E-03    0.46547E+01
    0.19348E-03    0.47449E+01
    0.19739E-03    0.48368E+01
    0.20138E-03    0.49304E+01
    0.20544E-03    0.50259E+01
    0.20959E-03    0.51232E+01
    0.21383E-03    0.52225E+01
    0.21815E-03    0.53236E+01
    0.22255E-03    0.54267E+01
    0.22705E-03    0.55317E+01
    0.23164E-03    0.56388E+01
    0.23632E-03    0.57480E+01
    0.24109E-03    0.58593E+01
    0.24596E-03    0.59727E+01
    0.25093E-03    0.60883E+01
    0.25600E-03    0.62061E+01
    0.26117E-03    0.63263E+01
    0.26645E-03    0.64487E+01
    0.27183E-03    0.65735E+01
    0.27732E-03    0.67007E+01
    0.28292E-03    0.68303E+01
    0.28864E-03    0.69625E+01
    0.29447E-03    0.70972E+01
    0.30042E-03    0.72345E+01
    0.30649E-03    0.73744E+01
    0.31268E-03    0.75170E+01
    0.31899E-03    0.76624E+01
    0.32544E-03    0.78105E+01
    0.33201E-03    0.79616E+01
    0.33872E-03    0.81155E+01
    0.34556E-03    0.82724E+01
    0.35254E-03    0.84323E+01
    0.35966E-03    0.85952E+01
    0.36693E-03    0.87613E+01
    0.37434E-03    0.89306E+01
    0.38190E-03    0.91031E+01
    0.38962E-03    0.92790E+01
    0.39749E-03    0.94582E+01
    0.40552E-03    0.96408E+01
    0.41371E-03    0.98269E+01
    0.42207E-03    0.10017E+02
    0.43060E-03    0.10210E+02
    0.43929E-03    0.10407E+02
    0.44817E-03    0.10608E+02
