1.968552825941592395e-04 3.465176154940326214e-02
1.982205031954964024e-04 3.466227461971248952e-02
1.995951918043248937e-04 3.465015945615058934e-02
2.009794140826819358e-04 3.463769391714538459e-02
2.023732361479806141e-04 3.460579286308147068e-02
2.037767245761681575e-04 3.461337620265352716e-02
2.051899464049058497e-04 3.459694183250211497e-02
2.066129691367710847e-04 3.458755927494979593e-02
2.080458607424816753e-04 3.457856044831213865e-02
2.094886896641424425e-04 3.456982952682045168e-02
2.109415248185143562e-04 3.455057598309290573e-02
2.124044356003063625e-04 3.453059936296736659e-02
2.138774918854900069e-04 3.452499171122312693e-02
2.153607640346370691e-04 3.452125046479741222e-02
2.168543228962803188e-04 3.450899306654561099e-02
2.183582398102976629e-04 3.449219620935622260e-02
2.198725866113196035e-04 3.447414841380287004e-02
2.213974356321605206e-04 3.445950842792404323e-02
2.229328597072734825e-04 3.446706726432390705e-02
2.244789321762294507e-04 3.445239445949849211e-02
2.260357268872200656e-04 3.441824575921072216e-02
2.276033182005850176e-04 3.441924682806386804e-02
2.291817809923648414e-04 3.439204736731173856e-02
2.307711906578748808e-04 3.438232316682400536e-02
2.323716231153101248e-04 3.438512128468088069e-02
2.339831548093675813e-04 3.437197891610009604e-02
2.356058627149015025e-04 3.435484638202974950e-02
2.372398243405962549e-04 3.433092267196002911e-02
2.388851177326720685e-04 3.433489912406004901e-02
2.405418214786104092e-04 3.431658915984031610e-02
2.422100147109087880e-04 3.428844656992135337e-02
2.438897771108603440e-04 3.428234963038494926e-02
2.455811889123598007e-04 3.425601020670390046e-02
2.472843309057358766e-04 3.424606241760241865e-02
2.489992844416101503e-04 3.423912003929049236e-02
2.507261314347829229e-04 3.423333468328291357e-02
2.524649543681456421e-04 3.420503030040745324e-02
2.542158362966211106e-04 3.419408694943378707e-02
2.559788608511300392e-04 3.416779917396408489e-02
2.577541122425862233e-04 3.415055502496104622e-02
2.595416752659184998e-04 3.412906397306623291e-02
2.613416353041212174e-04 3.412726942554020898e-02
2.631540783323324095e-04 3.410301882684393243e-02
2.649790909219404259e-04 3.408594001953323821e-02
2.668167602447191352e-04 3.408055851343751858e-02
2.686671740769915853e-04 3.405476334860923354e-02
2.705304208038225057e-04 3.404106083642434444e-02
2.724065894232402985e-04 3.402265872996110274e-02
2.742957695504879244e-04 3.400993328445110070e-02
2.761980514223032245e-04 3.398514653878895175e-02
2.781135259012293827e-04 3.395606695652775980e-02
2.800422844799546618e-04 3.395792162039538292e-02
2.819844192856827141e-04 3.393565742259382206e-02
2.839400230845331411e-04 3.391658507778231441e-02
2.859091892859721941e-04 3.389557422023536243e-02
2.878920119472746998e-04 3.387402121717254799e-02
2.898885857780167234e-04 3.385467551039524764e-02
2.918990061445991845e-04 3.384626926466688390e-02
2.939233690748031336e-04 3.381697740628435145e-02
2.959617712623766853e-04 3.380379916165022341e-02
2.980143100716533405e-04 3.377907408474870726e-02
3.000810835422026718e-04 3.375226883051774679e-02
3.021621903935132634e-04 3.372938434480566433e-02
3.042577300297080148e-04 3.371731932378375235e-02
3.063678025442921875e-04 3.369072837503361839e-02
3.084925087249343030e-04 3.367633364626447523e-02
3.106319500582803796e-04 3.365007779838813384e-02
3.127862287348012922e-04 3.361676631012235766e-02
3.149554476536741213e-04 3.359828604485876752e-02
3.171397104276968957e-04 3.358787894570620935e-02
3.193391213882375962e-04 3.355754556656632970e-02
3.215537855902188291e-04 3.351875757571048942e-02
3.237838088171326404e-04 3.350312464624959768e-02
3.260292975860976691e-04 3.347231735405468978e-02
3.282903591529421033e-04 3.344180910387804101e-02
3.305671015173318483e-04 3.342396937566632920e-02
3.328596334279237934e-04 3.340748907113693517e-02
3.351680643875656462e-04 3.337237156213543332e-02
3.374925046585208646e-04 3.334235226694173132e-02
3.398330652677404823e-04 3.333088439569915212e-02
3.421898580121625257e-04 3.328972716589783526e-02
3.445629954640538244e-04 3.326674807001123862e-02
3.469525909763864066e-04 3.324034863525904271e-02
3.493587586882521134e-04 3.321173379520007962e-02
3.517816135303142929e-04 3.318166419524409133e-02
3.542212712302974945e-04 3.315113807355749703e-02
3.566778483185152203e-04 3.311948082300851526e-02
3.591514621334359475e-04 3.308572022560943293e-02
3.616422308272880201e-04 3.307093159090256085e-02
3.641502733717027584e-04 3.303064866369507385e-02
3.666757095633975763e-04 3.300127225619674254e-02
3.692186600298979116e-04 3.295458803436122214e-02
3.717792462352988397e-04 3.293565134436252789e-02
3.743575904860671814e-04 3.289404824076264111e-02
3.769538159368831295e-04 3.285779028570613713e-02
3.795680465965228052e-04 3.282083232940669060e-02
3.822004073337817421e-04 3.279338502603516142e-02
3.848510238834389739e-04 3.275884739406193652e-02
3.875200228522629182e-04 3.270619169364266665e-02
3.902075317250588938e-04 3.267210228570786856e-02
3.929136788707579455e-04 3.264086538489021500e-02
3.956385935485489834e-04 3.261233447394665252e-02
3.983824059140524468e-04 3.256442764363547127e-02
4.011452470255373907e-04 3.252298924236960570e-02
4.039272488501812895e-04 3.248624951899240637e-02
4.067285442703737512e-04 3.244588716743925655e-02
4.095492670900632739e-04 3.241012018796463751e-02
4.123895520411488352e-04 3.236566292906745135e-02
4.152495347899149564e-04 3.233031852127777467e-02
4.181293519435120339e-04 3.229982728177947793e-02
4.210291410564813387e-04 3.224803079157687741e-02
4.239490406373252270e-04 3.220484209926836872e-02
4.268891901551232133e-04 3.216827598368327684e-02
4.298497300461934169e-04 3.212289892128423335e-02
4.328308017208007917e-04 3.209456127563343336e-02
4.358325475699113805e-04 3.203770165892054489e-02
4.388551109719937863e-04 3.199096875727407141e-02
4.418986362998671017e-04 3.195890364060391398e-02
4.449632689275990908e-04 3.191884154225931719e-02
4.480491552374451375e-04 3.186113445111673353e-02
4.511564426268469333e-04 3.182630206762523950e-02
4.542852795154655879e-04 3.176494214584895531e-02
4.574358153522784377e-04 3.172621815163843145e-02
4.606082006227096804e-04 3.167563344070938730e-02
4.638025868558262252e-04 3.163875474169993568e-02
4.670191266315676945e-04 3.159819797986445494e-02
4.702579735880420752e-04 3.153740976297263882e-02
4.735192824288565511e-04 3.150948503599621670e-02
4.768032089305141471e-04 3.143721521356290100e-02
4.801099099498492423e-04 3.139808013321517682e-02
4.834395434315219542e-04 3.134801724463143896e-02
4.867922684155622350e-04 3.130630676968557818e-02
4.901682450449660082e-04 3.125692337173895108e-02
4.935676345733450284e-04 3.121274994047339504e-02
4.969905993726283491e-04 3.116078210593963699e-02
5.004373029408186501e-04 3.110750384840086855e-02
5.039079099098016379e-04 3.106774110783049395e-02
5.074025860532094387e-04 3.101009248426614753e-02
5.109214982943389603e-04 3.095323300379097808e-02
5.144648147141247900e-04 3.090917784907354707e-02
5.180327045591681450e-04 3.084984011611080837e-02
5.216253382498200336e-04 3.079759353092874699e-02
5.252428873883222037e-04 3.075911494961672960e-02
5.288855247670034947e-04 3.069853831196759850e-02
5.325534243765328926e-04 3.064699437332614462e-02
5.362467614142308074e-04 3.059409835632629845e-02
5.399657122924367281e-04 3.053254436177129522e-02
5.437104546469362929e-04 3.049412421962801115e-02
5.474811673454453879e-04 3.044399038395568385e-02
5.512780304961540940e-04 3.038068098152064619e-02
5.551012254563296141e-04 3.033609420834574091e-02
5.589509348409787233e-04 3.026598728261173030e-02
5.628273425315701755e-04 3.021688649017422248e-02
5.667306336848183671e-04 3.016401664621926396e-02
5.706609947415265238e-04 3.010815429111276739e-02
5.746186134354928790e-04 3.006948234170857964e-02
5.786036788024773517e-04 2.999623944904219325e-02
5.826163811892308897e-04 2.994578593937505598e-02
5.866569122625871560e-04 2.989229930264764371e-02
5.907254650186180740e-04 2.982624470601699662e-02
5.948222337918520394e-04 2.978112019877553196e-02
5.989474142645558833e-04 2.971866523107134436e-02
6.031012034760822134e-04 2.964865917474960103e-02
6.072837998322808302e-04 2.959682669152173540e-02
6.114954031149754136e-04 2.953501256375310954e-02
6.157362144915063448e-04 2.948748235914323140e-02
6.200064365243387974e-04 2.944146855888411102e-02
6.243062731807410854e-04 2.936071531123158468e-02
6.286359298425202562e-04 2.929696610219854544e-02
6.329956133158422520e-04 2.924291940516103930e-02
6.373855318410986915e-04 2.917997600393657312e-02
6.418058951028649418e-04 2.912246653056545231e-02
6.462569142399044852e-04 2.905223708992477755e-02
6.507388018552649018e-04 2.899498369378773754e-02
6.552517720264218817e-04 2.892925933930006605e-02
6.597960403155159366e-04 2.884993127335785945e-02
6.643718237796372500e-04 2.879701242640811398e-02
6.689793409812040941e-04 2.872793721229836839e-02
6.736188119983948066e-04 2.866547302022722302e-02
6.782904584356632500e-04 2.859585840568373838e-02
6.829945034343229025e-04 2.852985865129318427e-02
6.877311716832055404e-04 2.845439858074411132e-02
6.925006894293933221e-04 2.840955744778751735e-02
6.973032844890253565e-04 2.833313049098648215e-02
7.021391862581797313e-04 2.826837732524793007e-02
7.070086257238302439e-04 2.818333648518859397e-02
7.119118354748794593e-04 2.813349070124028864e-02
7.168490497132688549e-04 2.806356982559008589e-02
7.218205042651648596e-04 2.798732734000959274e-02
7.268264365922236063e-04 2.793193366436452080e-02
7.318670858029326619e-04 2.785968301203053943e-02
7.369426926640329891e-04 2.778312207898557887e-02
7.420534996120181030e-04 2.771770202582299683e-02
7.471997507647149765e-04 2.765075231568109651e-02
7.523816919329437674e-04 2.756884691136425938e-02
7.575995706322589691e-04 2.751086823934755995e-02
7.628536360947726349e-04 2.743685103359526714e-02
7.681441392810581595e-04 2.736284665491915680e-02
7.734713328921378681e-04 2.729352267470276996e-02
7.788354713815532227e-04 2.722216598605364801e-02
7.842368109675185118e-04 2.714676334390728543e-02
7.896756096451597578e-04 2.706315859736900531e-02
7.951521271988372169e-04 2.699346509864226570e-02
8.006666252145542900e-04 2.692749413585165605e-02
8.062193670924520852e-04 2.686293769861861774e-02
8.118106180593909335e-04 2.678772528191245353e-02
8.174406451816187491e-04 2.671873053205158985e-02
8.231097173775273187e-04 2.663859490969153546e-02
8.288181054304977115e-04 2.656331963783058886e-02
8.345660820018336191e-04 2.648827066230904567e-02
8.403539216437855503e-04 2.641154809669706005e-02
8.461819008126646906e-04 2.633243173164196912e-02
8.520502978820474003e-04 2.624979003956265725e-02
8.579593931560716528e-04 2.618300773065168965e-02
8.639094688828295341e-04 2.610272682019644519e-02
8.699008092678393216e-04 2.602867719098148416e-02
8.759337004876338985e-04 2.595651342579648191e-02
8.820084307034158468e-04 2.587683592759460610e-02
8.881252900748353796e-04 2.580085545547846845e-02
8.942845707738360369e-04 2.571700867557130676e-02
9.004865669986240884e-04 2.563270355704120457e-02
9.067315749877071082e-04 2.555899940706149800e-02
9.130198930340575588e-04 2.548765632811392234e-02
9.193518214993470642e-04 2.541644850222414889e-02
9.257276628283069931e-04 2.532614864240700578e-02
9.321477215631605992e-04 2.526043672692441372e-02
9.386123043581832059e-04 2.517902427816914521e-02
9.451217199943391526e-04 2.509903246925774059e-02
9.516762793940357259e-04 2.502654865297960704e-02
9.582762956359731519e-04 2.495394923622765507e-02
9.649220839700988882e-04 2.488386615869963084e-02
9.716139618326655658e-04 2.480306890977757722e-02
9.783522488613933393e-04 2.471598137066853551e-02
9.851372669107372974e-04 2.463713495144908075e-02
9.919693400672615572e-04 2.457045919840060086e-02
9.988487946651174437e-04 2.449556371422052098e-02
1.005775959301633340e-03 2.441835158166743430e-02
1.012751164853008083e-03 2.434544944880378398e-02
1.019774744490116458e-03 2.427788588622561278e-02
1.026847033694422255e-03 2.419773098821579455e-02
1.033968370274003208e-03 2.412948791244032623e-02
1.041139094379686745e-03 2.405392675739129182e-02
1.048359548521296102e-03 2.396690965422135222e-02
1.055630077584010940e-03 2.390852128894071366e-02
1.062951028844841359e-03 2.383654248404158335e-02
1.070322751989214458e-03 2.375063102903942833e-02
1.077745599127678420e-03 2.368630471799247628e-02
1.085219924812719575e-03 2.361046553220427432e-02
1.092746086055698717e-03 2.353293045578667975e-02
1.100324442343903440e-03 2.347519493378528305e-02
1.107955355657719082e-03 2.339139486123908290e-02
1.115639190487918491e-03 2.332145947556544738e-02
1.123376313853072152e-03 2.324668957766019492e-02
1.131167095317079079e-03 2.318504160809209055e-02
1.139011907006818279e-03 2.309545816452781772e-02
1.146911123629924464e-03 2.302864228110885342e-02
1.154865122492683676e-03 2.297691873910102239e-02
1.162874283518062048e-03 2.288785500985813376e-02
1.170938989263839740e-03 2.280901787495200408e-02
1.179059624940900991e-03 2.274751912673521337e-02
1.187236578431615690e-03 2.266966719732538271e-02
1.195470240308384646e-03 2.260347821343992175e-02
1.203761003852276811e-03 2.253832028758848485e-02
1.212109265071833466e-03 2.245346043392442217e-02
1.220515422721963695e-03 2.238142424994332691e-02
1.228979878323011596e-03 2.231938473728109149e-02
1.237503036179913923e-03 2.224027636647767439e-02
1.246085303401532705e-03 2.214822962741837611e-02
1.254727089920079815e-03 2.208239651814350099e-02
1.263428808510718045e-03 2.203009155442382794e-02
1.272190874811257371e-03 2.194451105053261963e-02
1.281013707342027515e-03 2.187207439070573689e-02
1.289897727525848945e-03 2.181266756429616274e-02
1.298843359708181690e-03 2.171033594687403825e-02
1.307851031177374550e-03 2.165273986445020657e-02
1.316921172185094935e-03 2.159786655148582604e-02
1.326054215966858451e-03 2.150672599629210521e-02
1.335250598762744529e-03 2.143392724350672712e-02
1.344510759838210947e-03 2.137301285015314606e-02
1.353835141505098068e-03 2.130559567360931425e-02
1.363224189142733279e-03 2.123791799158981919e-02
1.372678351219225150e-03 2.116006736236279023e-02
1.382198079312869921e-03 2.109339359447476997e-02
1.391783828133727561e-03 2.103071766681301538e-02
1.401436055545339857e-03 2.096119674669855854e-02
1.411155222586600502e-03 2.088335480625012897e-02
1.420941793493775678e-03 2.081813190907879155e-02
1.430796235722679244e-03 2.077146419286923437e-02
1.440719019971001009e-03 2.070985876597896888e-02
1.450710620200788533e-03 2.062978981014946395e-02
1.460771513661086570e-03 2.055854975237892193e-02
1.470902180910733286e-03 2.050404718845338578e-02
1.481103105841313035e-03 2.043440972930868349e-02
1.491374775700270465e-03 2.037301976471249387e-02
1.501717681114184003e-03 2.030843967491580138e-02
1.512132316112199367e-03 2.023645846573627130e-02
1.522619178149628308e-03 2.019181025766712129e-02
1.533178768131708688e-03 2.012294188582930757e-02
1.543811590437531083e-03 2.005151572991578299e-02
1.554518152944129109e-03 1.999732210592775061e-02
1.565298967050739523e-03 1.994668026524825874e-02
1.576154547703228657e-03 1.987546041234450681e-02
1.587085413418688621e-03 1.982187582377665028e-02
1.598092086310204819e-03 1.975954776117738038e-02
1.609175092111794119e-03 1.969348957928349075e-02
1.620334960203515190e-03 1.962885785767245692e-02
1.631572223636762941e-03 1.957910615914394345e-02
1.642887419159710623e-03 1.951541717943865162e-02
1.654281087242973547e-03 1.944441881504381520e-02
1.665753772105397481e-03 1.940070511116967142e-02
1.677306021740079941e-03 1.933613327558110842e-02
1.688938387940518539e-03 1.928767459448854985e-02
1.700651426326994179e-03 1.922223505200064408e-02
1.712445696373083269e-03 1.916837494738053704e-02
1.724321761432408024e-03 1.910135220945825829e-02
1.736280188765518392e-03 1.904891599604853145e-02
1.748321549567013805e-03 1.898423716539837311e-02
1.760446418992798936e-03 1.891409342823052037e-02
1.772655376187584706e-03 1.887470056426650625e-02
1.784949004312521778e-03 1.883838194257675749e-02
1.797327890573084501e-03 1.876027917753670532e-02
1.809792626247089947e-03 1.869855833119625846e-02
1.822343806712969352e-03 1.865073864507854270e-02
1.834982031478176378e-03 1.859137980895745820e-02
1.847707904207853422e-03 1.854650721846964889e-02
1.860522032753634744e-03 1.849088144550650389e-02
1.873425029182711546e-03 1.843656329451707002e-02
1.886417509807035821e-03 1.838871991960995891e-02
1.899500095212790490e-03 1.832902834942575290e-02
1.912673410290000259e-03 1.828937076738989392e-02
1.925938084262407901e-03 1.823538499256087062e-02
1.939294750717508817e-03 1.817813451609324310e-02
1.952744047636823920e-03 1.813761282387169743e-02
1.966286617426370262e-03 1.808936547931288413e-02
1.979923106947346564e-03 1.804152829546044542e-02
1.993654167547028854e-03 1.802135862402872921e-02
2.007480455089884035e-03 1.797222591270292852e-02
2.021402629988896388e-03 1.792255634726409863e-02
2.035421357237112219e-03 1.788665244428508383e-02
2.049537306439402646e-03 1.784454794439155681e-02
2.063751151844449294e-03 1.779814619847067125e-02
2.078063572376947273e-03 1.775499403663034076e-02
2.092475251670035397e-03 1.772553254825225480e-02
2.106986878097950183e-03 1.769532215679461493e-02
2.121599144808905806e-03 1.764263110550759114e-02
2.136312749758201290e-03 1.762236189024904073e-02
2.151128395741560163e-03 1.758143437342791354e-02
2.166046790428697785e-03 1.754619226946423430e-02
2.181068646397125044e-03 1.750177181015319383e-02
2.196194681166182758e-03 1.748015400547758488e-02
2.211425617231314606e-03 1.743327559635263896e-02
2.226762182098578589e-03 1.739929659449172827e-02
2.242205108319394406e-03 1.736352080725907243e-02
2.257755133525534558e-03 1.733429871298932182e-02
2.273413000464355720e-03 1.730745764632697289e-02
2.289179457034285544e-03 1.727266236669285776e-02
2.305055256320523698e-03 1.723805249779114535e-02
2.321041156631044756e-03 1.719874625378828986e-02
2.337137921532784091e-03 1.718068417510259377e-02
2.353346319888145136e-03 1.714507520912629188e-02
2.369667125891687480e-03 1.711603828358949225e-02
2.386101119107144133e-03 1.709052944159457701e-02
2.402649084504618771e-03 1.705228932821150484e-02
2.419311812498118643e-03 1.703213666135199381e-02
2.436090098983270495e-03 1.699108266333155398e-02
2.452984745375373903e-03 1.698385968140289984e-02
2.469996558647643246e-03 1.694557718676809391e-02
2.487126351369793164e-03 1.692240920889435951e-02
2.504374941746807456e-03 1.689600384345519082e-02
2.521743153658064472e-03 1.687481601653427823e-02
2.539231816696648110e-03 1.685259882366898013e-02
2.556841766209013139e-03 1.684642658434804680e-02
2.574573843334846540e-03 1.680269656575274564e-02
2.592428895047282737e-03 1.678553858846226071e-02
2.610407774193321782e-03 1.677173849493223540e-02
2.628511339534604033e-03 1.675271117905964210e-02
2.646740455788387791e-03 1.672630471496611843e-02
2.665095993668896435e-03 1.672040162801768926e-02
2.683578829928863312e-03 1.670854262783930469e-02
2.702189847401451333e-03 1.669300928746858190e-02
2.720929935042391140e-03 1.667852584572471555e-02
2.739799987972457111e-03 1.668429069101173487e-02
2.758800907520217449e-03 1.667763472930580693e-02
2.777933601265089158e-03 1.666681354392597625e-02
2.797198983080686607e-03 1.665858360629571613e-02
2.816597973178473248e-03 1.665092361200575313e-02
2.836131498151715606e-03 1.665396046057822724e-02
2.855800491019742579e-03 1.665243805831838689e-02
2.875605891272509616e-03 1.665510053956789291e-02
2.895548644915475148e-03 1.666681909746050780e-02
2.915629704514786230e-03 1.668108158524644544e-02
2.935850029242776001e-03 1.668215106256960498e-02
2.956210584923782067e-03 1.667651489377959539e-02
2.976712344080275404e-03 1.669011413337692651e-02
2.997356285979315815e-03 1.669680099961708825e-02
3.018143396679324846e-03 1.669834483711100936e-02
3.039074669077186132e-03 1.669393206262414012e-02
3.060151102955669701e-03 1.669126945899049655e-02
3.081373705031188910e-03 1.671451683257431028e-02
3.102743489001883077e-03 1.671791834811997210e-02
3.124261475596040120e-03 1.674733685685522375e-02
3.145928692620848788e-03 1.676061238407133835e-02
3.167746175011494376e-03 1.676417128760448669e-02
3.189714964880587499e-03 1.675959440145031662e-02
3.211836111567957161e-03 1.677709422252276344e-02
3.234110671690737862e-03 1.677331481933801507e-02
3.256539709193885610e-03 1.679651203223479078e-02
3.279124295400947641e-03 1.680357546936066260e-02
3.301865509065284466e-03 1.681985067424984076e-02
3.324764436421545188e-03 1.685094365521423720e-02
3.347822171237604255e-03 1.685718222259337609e-02
3.371039814866751052e-03 1.687129352745198388e-02
3.394418476300351331e-03 1.688662344128491130e-02
3.417959272220762786e-03 1.690988433993326559e-02
3.441663327054728539e-03 1.692313656228819005e-02
3.465531773027030835e-03 1.692302043365512265e-02
3.489565750214626127e-03 1.694092450216800466e-02
3.513766406601046000e-03 1.697553466302785530e-02
3.538134898131286860e-03 1.699738203519469623e-02
3.562672388766965036e-03 1.700815911817570025e-02
3.587380050541974941e-03 1.703951248123408702e-02
3.612259063618408327e-03 1.707343909424506589e-02
3.637310616342987000e-03 1.709290849521251723e-02
3.662535905303763994e-03 1.709809319946738876e-02
3.687936135387336924e-03 1.712476503736888589e-02
3.713512519836341917e-03 1.716396772055109668e-02
3.739266280307462775e-03 1.720508303123652674e-02
3.765198646929722882e-03 1.722979939192979815e-02
3.791310858363299702e-03 1.726257578979427040e-02
3.817604161858648062e-03 1.729317047756631989e-02
3.844079813316093538e-03 1.735256174408402949e-02
3.870739077345816161e-03 1.739141641541853273e-02
3.897583227328256517e-03 1.742358688475929840e-02
3.924613545474936460e-03 1.746244039127939005e-02
3.951831322889704824e-03 1.750892470839322118e-02
3.979237859630408575e-03 1.751627700306709542e-02
4.006834464770988105e-03 1.755009018606011606e-02
4.034622456464005344e-03 1.757743786400839392e-02
4.062603162003607278e-03 1.758295698200662213e-02
4.090777917888919687e-03 1.761841040677305376e-02
4.119148069887892775e-03 1.764104405060288108e-02
4.147714973101573541e-03 1.767962025338800161e-02
4.176479992028836984e-03 1.771573731827445070e-02
4.205444500631561403e-03 1.775701163096616089e-02
4.234609882400252115e-03 1.779089349577398643e-02
4.263977530420129218e-03 1.781586695016790928e-02
4.293548847437664642e-03 1.783391844823082814e-02
4.323325245927583244e-03 1.785480904942868957e-02
4.353308148160334873e-03 1.788003833565640632e-02
4.383498986270023545e-03 1.790171903437398626e-02
4.413899202322817995e-03 1.792394876828510772e-02
4.444510248385828872e-03 1.794687384858190474e-02
4.475333586596462118e-03 1.799788338349290681e-02
4.506370689232283219e-03 1.803791580879200718e-02
4.537623038781288254e-03 1.805966954799263086e-02
4.569092128012785560e-03 1.810767700897860169e-02
4.600779460048621747e-03 1.814588325434748559e-02
4.632686548435054757e-03 1.817384770003936667e-02
4.664814917214973010e-03 1.817915395014729069e-02
4.697166101000765058e-03 1.821152704228259575e-02
4.729741645047547474e-03 1.822885513167596741e-02
4.762543105327047589e-03 1.823579347695252276e-02
4.795572048601850525e-03 1.824822522396231730e-02
4.828830052500309757e-03 1.826224602372012243e-02
4.862318705591826308e-03 1.829582171722770462e-02
4.896039607462807954e-03 1.833705427599417737e-02
4.929994368792988378e-03 1.836667301138881006e-02
4.964184611432446298e-03 1.839203854234084876e-02
4.998611968478989739e-03 1.842672952733621916e-02
5.033278084356245484e-03 1.844582847496748293e-02
5.068184614892118009e-03 1.845512387410160049e-02
5.103333227397968339e-03 1.847111389361209138e-02
5.138725600748165860e-03 1.850640582108846466e-02
5.174363425460365255e-03 1.852364735322274344e-02
5.210248403776169407e-03 1.854290823632578911e-02
5.246382249742517420e-03 1.857951846021875172e-02
5.282766689293495917e-03 1.861005783266570998e-02
5.319403460332806921e-03 1.865837286451553154e-02
5.356294312816772644e-03 1.868614395084869373e-02
5.393441008837921401e-03 1.868432316208632621e-02
5.430845322709153787e-03 1.871093199728277728e-02
5.468509041048496069e-03 1.874106932738637404e-02
5.506433962864433831e-03 1.875479337241802574e-02
5.544621899641844973e-03 1.876848306918582621e-02
5.583074675428521642e-03 1.877642132405364997e-02
