    0.10000E-03    0.52350E+01
    0.10202E-03    0.53365E+01
    0.10408E-03    0.54399E+01
    0.10618E-03    0.55453E+01
    0.10833E-03    0.56528E+01
    0.11052E-03    0.57623E+01
    0.11275E-03    0.58740E+01
    0.11503E-03    0.59878E+01
    0.11735E-03    0.61039E+01
    0.11972E-03    0.62222E+01
    0.12214E-03    0.63427E+01
    0.12461E-03    0.64656E+01
    0.12712E-03    0.65909E+01
    0.12969E-03    0.67186E+01
    0.13231E-03    0.68488E+01
    0.13499E-03    0.69815E+01
    0.13771E-03    0.71168E+01
    0.14049E-03    0.72547E+01
    0.14333E-03    0.73953E+01
    0.14623E-03    0.75385E+01
    0.14918E-03    0.76846E+01
    0.15220E-03    0.78335E+01
    0.15527E-03    0.79852E+01
    0.15841E-03    0.81399E+01
    0.16161E-03    0.82976E+01
    0.16487E-03    0.84584E+01
    0.16820E-03    0.86222E+01
    0.17160E-03    0.87892E+01
    0.17507E-03    0.89595E+01
    0.17860E-03    0.91330E+01
    0.18221E-03    0.93099E+01
    0.18589E-03    0.94903E+01
    0.18965E-03    0.96741E+01
    0.19348E-03    0.98614E+01
    0.19739E-03    0.10052E+02
    0.20138E-03    0.10247E+02
    0.20544E-03    0.10445E+02
    0.20959E-03    0.10648E+02
    0.21383E-03    0.10854E+02
    0.21815E-03    0.11064E+02
    0.22255E-03    0.11278E+02
    0.22705E-03    0.11497E+02
    0.23164E-03    0.11719E+02
    0.23632E-03    0.11946E+02
    0.24109E-03    0.12177E+02
    0.24596E-03    0.12413E+02
    0.25093E-03    0.12653E+02
    0.25600E-03    0.12898E+02
    0.26117E-03    0.13148E+02
    0.26645E-03    0.13402E+02
    0.27183E-03    0.13661E+02
    0.27732E-03    0.13926E+02
    0.28292E-03    0.14195E+02
    0.28864E-03    0.14470E+02
    0.29447E-03    0.14750E+02
    0.30042E-03    0.15035E+02
    0.30649E-03    0.15326E+02
    0.31268E-03    0.15622E+02
    0.31899E-03    0.15924E+02
    0.32544E-03    0.16232E+02
    0.33201E-03    0.16546E+02
    0.33872E-03    0.16866E+02
    0.34556E-03    0.17192E+02
    0.35254E-03    0.17524E+02
    0.35966E-03    0.17862E+02
    0.36693E-03    0.18207E+02
    0.37434E-03    0.18559E+02
    0.38190E-03    0.18918E+02
    0.38962E-03    0.19283E+02
    0.39749E-03    0.19655E+02
    0.40552E-03    0.20035E+02
    0.41371E-03    0.20421E+02
    0.42207E-03    0.20816E+02
    0.43060E-03    0.21217E+02
    0.43929E-03    0.21626E+02
    0.44817E-03    0.22044E+02
    0.45722E-03    0.22469E+02
    0.46646E-03    0.22902E+02
    0.47588E-03    0.23343E+02
    0.48550E-03    0.23793E+02
    0.49530E-03    0.24252E+02
    0.50531E-03    0.24719E+02
    0.51552E-03    0.25195E+02
    0.52593E-03    0.25680E+02
    0.53656E-03    0.26174E+02
    0.54739E-03    0.26677E+02
    0.55845E-03    0.27191E+02
    0.56973E-03    0.27713E+02
    0.58124E-03    0.28246E+02
    0.59299E-03    0.28789E+02
    0.60496E-03    0.29342E+02
    0.61719E-03    0.29905E+02
    0.62965E-03    0.30479E+02
    0.64237E-03    0.31064E+02
    0.65535E-03    0.31660E+02
    0.66859E-03    0.32267E+02
    0.68210E-03    0.32885E+02
    0.69588E-03    0.33515E+02
    0.70993E-03    0.34157E+02
    0.72427E-03    0.34810E+02
    0.73891E-03    0.35476E+02
    0.75383E-03    0.36154E+02
    0.76906E-03    0.36845E+02
    0.78460E-03    0.37548E+02
    0.80045E-03    0.38265E+02
    0.81662E-03    0.38995E+02
    0.83311E-03    0.39738E+02
    0.84994E-03    0.40495E+02
    0.86711E-03    0.41265E+02
    0.88463E-03    0.42050E+02
    0.90250E-03    0.42849E+02
    0.92073E-03    0.43663E+02
    0.93933E-03    0.44491E+02
    0.95831E-03    0.45335E+02
    0.97767E-03    0.46194E+02
    0.99742E-03    0.47068E+02
    0.10176E-02    0.47958E+02
    0.10381E-02    0.48864E+02
    0.10591E-02    0.49786E+02
    0.10805E-02    0.50725E+02
    0.11023E-02    0.51680E+02
    0.11246E-02    0.52652E+02
    0.11473E-02    0.53641E+02
    0.11705E-02    0.54648E+02
    0.11941E-02    0.55672E+02
    0.12182E-02    0.56715E+02
    0.12429E-02    0.57775E+02
    0.12680E-02    0.58854E+02
    0.12936E-02    0.59951E+02
    0.13197E-02    0.61067E+02
    0.13464E-02    0.62203E+02
    0.13736E-02    0.63357E+02
    0.14013E-02    0.64531E+02
    0.14296E-02    0.65725E+02
    0.14585E-02    0.66939E+02
    0.14880E-02    0.68174E+02
    0.15180E-02    0.69428E+02
    0.15487E-02    0.70704E+02
    0.15800E-02    0.72000E+02
    0.16119E-02    0.73318E+02
    0.16445E-02    0.74657E+02
    0.16777E-02    0.76018E+02
    0.17116E-02    0.77400E+02
    0.17462E-02    0.78804E+02
    0.17814E-02    0.80231E+02
    0.18174E-02    0.81680E+02
    0.18541E-02    0.83151E+02
    0.18916E-02    0.84646E+02
    0.19298E-02    0.86163E+02
    0.19688E-02    0.87703E+02
    0.20086E-02    0.89267E+02
    0.20491E-02    0.90854E+02
    0.20905E-02    0.92465E+02
    0.21328E-02    0.94099E+02
    0.21758E-02    0.95758E+02
    0.22198E-02    0.97440E+02
    0.22646E-02    0.99146E+02
    0.23104E-02    0.10088E+03
    0.23571E-02    0.10263E+03
    0.24047E-02    0.10441E+03
    0.24533E-02    0.10622E+03
    0.25028E-02    0.10804E+03
    0.25534E-02    0.10990E+03
    0.26050E-02    0.11177E+03
    0.26576E-02    0.11368E+03
    0.27113E-02    0.11560E+03
    0.27660E-02    0.11755E+03
    0.28219E-02    0.11953E+03
    0.28789E-02    0.12153E+03
    0.29371E-02    0.12356E+03
    0.29964E-02    0.12561E+03
    0.30569E-02    0.12768E+03
    0.31187E-02    0.12978E+03
    0.31817E-02    0.13190E+03
    0.32460E-02    0.13405E+03
    0.33115E-02    0.13622E+03
    0.33784E-02    0.13841E+03
    0.34467E-02    0.14063E+03
    0.35163E-02    0.14287E+03
    0.35874E-02    0.14513E+03
    0.36598E-02    0.14741E+03
    0.37338E-02    0.14972E+03
    0.38092E-02    0.15205E+03
    0.38861E-02    0.15439E+03
    0.39646E-02    0.15676E+03
    0.40447E-02    0.15915E+03
    0.41264E-02    0.16156E+03
    0.42098E-02    0.16399E+03
    0.42948E-02    0.16644E+03
    0.43816E-02    0.16890E+03
    0.44701E-02    0.17138E+03
    0.45604E-02    0.17388E+03
    0.46525E-02    0.17639E+03
    0.47465E-02    0.17892E+03
    0.48424E-02    0.18146E+03
    0.49402E-02    0.18402E+03
    0.50400E-02    0.18658E+03
    0.51419E-02    0.18916E+03
    0.52457E-02    0.19175E+03
    0.53517E-02    0.19435E+03
    0.54598E-02    0.19695E+03
    0.55701E-02    0.19957E+03
    0.56826E-02    0.20218E+03
    0.57974E-02    0.20481E+03
    0.59145E-02    0.20743E+03
    0.60340E-02    0.21006E+03
    0.61559E-02    0.21269E+03
    0.62803E-02    0.21532E+03
    0.64072E-02    0.21794E+03
    0.65366E-02    0.22056E+03
    0.66686E-02    0.22318E+03
    0.68033E-02    0.22579E+03
    0.69408E-02    0.22839E+03
    0.70810E-02    0.23098E+03
    0.72240E-02    0.23355E+03
    0.73700E-02    0.23612E+03
    0.75189E-02    0.23866E+03
    0.76708E-02    0.24119E+03
    0.78257E-02    0.24370E+03
    0.79838E-02    0.24619E+03
    0.81451E-02    0.24865E+03
    0.83096E-02    0.25109E+03
    0.84775E-02    0.25350E+03
    0.86488E-02    0.25588E+03
    0.88235E-02    0.25823E+03
    0.90017E-02    0.26054E+03
    0.91836E-02    0.26281E+03
    0.93691E-02    0.26504E+03
    0.95583E-02    0.26724E+03
    0.97514E-02    0.26938E+03
    0.99484E-02    0.27148E+03
    0.10149E-01    0.27353E+03
    0.10354E-01    0.27553E+03
    0.10564E-01    0.27747E+03
    0.10777E-01    0.27935E+03
    0.10995E-01    0.28118E+03
    0.11217E-01    0.28294E+03
    0.11443E-01    0.28463E+03
    0.11675E-01    0.28625E+03
    0.11910E-01    0.28780E+03
    0.12151E-01    0.28928E+03
    0.12397E-01    0.29068E+03
    0.12647E-01    0.29200E+03
    0.12902E-01    0.29323E+03
    0.13163E-01    0.29438E+03
    0.13429E-01    0.29543E+03
    0.13700E-01    0.29640E+03
    0.13977E-01    0.29727E+03
    0.14259E-01    0.29804E+03
    0.14547E-01    0.29870E+03
    0.14841E-01    0.29927E+03
    0.15141E-01    0.29972E+03
    0.15447E-01    0.30006E+03
    0.15759E-01    0.30029E+03
    0.16077E-01    0.30041E+03
    0.16402E-01    0.30040E+03
    0.16734E-01    0.30027E+03
    0.17072E-01    0.30002E+03
    0.17416E-01    0.29973E+03
    0.17768E-01    0.29922E+03
    0.18127E-01    0.29858E+03
    0.18493E-01    0.29780E+03
    0.18867E-01    0.29689E+03
    0.19248E-01    0.29584E+03
    0.19637E-01    0.29466E+03
    0.20034E-01    0.29333E+03
    0.20438E-01    0.29187E+03
    0.20851E-01    0.29027E+03
    0.21272E-01    0.28852E+03
    0.21702E-01    0.28664E+03
    0.22141E-01    0.28458E+03
    0.22588E-01    0.28242E+03
    0.23044E-01    0.28012E+03
