1.000000000000000048e-04 1.957725135707151890e+07 1.957725135707151890e+07 1.957725135707151890e+07 1.957725135707151890e+07 1.957725135707151890e+07 1.957725135707151890e+07
1.006935148416371025e-04 1.957721441559542343e+07 1.957721441559542343e+07 1.957721441559542343e+07 1.957721441559542343e+07 1.957721441559542343e+07 1.957721441559542343e+07
1.013918393116299135e-04 1.957720106781155989e+07 1.957720106781155989e+07 1.957720106781155989e+07 1.957720106781155989e+07 1.957720106781155989e+07 1.957720106781155989e+07
1.020950067654649015e-04 1.957716339021133631e+07 1.957716339021133631e+07 1.957716339021133631e+07 1.957716339021133631e+07 1.957716339021133631e+07 1.957716339021133631e+07
1.028030507899538109e-04 1.957713295916813239e+07 1.957713295916813239e+07 1.957713295916813239e+07 1.957713295916813239e+07 1.957713295916813239e+07 1.957713295916813239e+07
1.035160052048378658e-04 1.957710828802111372e+07 1.957710828802111372e+07 1.957710828802111372e+07 1.957710828802111372e+07 1.957710828802111372e+07 1.957710828802111372e+07
1.042339040644032447e-04 1.957707164661211893e+07 1.957707164661211893e+07 1.957707164661211893e+07 1.957707164661211893e+07 1.957707164661211893e+07 1.957707164661211893e+07
1.049567816591076553e-04 1.957705504567290097e+07 1.957705504567290097e+07 1.957705504567290097e+07 1.957705504567290097e+07 1.957705504567290097e+07 1.957705504567290097e+07
1.056846725172182243e-04 1.957701819495755807e+07 1.957701819495755807e+07 1.957701819495755807e+07 1.957701819495755807e+07 1.957701819495755807e+07 1.957701819495755807e+07
1.064176114064606919e-04 1.957698204981636256e+07 1.957698204981636256e+07 1.957698204981636256e+07 1.957698204981636256e+07 1.957698204981636256e+07 1.957698204981636256e+07
1.071556333356801918e-04 1.957695759699812531e+07 1.957695759699812531e+07 1.957695759699812531e+07 1.957695759699812531e+07 1.957695759699812531e+07 1.957695759699812531e+07
1.078987735565133761e-04 1.957692716640477255e+07 1.957692716640477255e+07 1.957692716640477255e+07 1.957692716640477255e+07 1.957692716640477255e+07 1.957692716640477255e+07
1.086470675650721946e-04 1.957689095075374097e+07 1.957689095075374097e+07 1.957689095075374097e+07 1.957689095075374097e+07 1.957689095075374097e+07 1.957689095075374097e+07
1.094005511036394651e-04 1.957685453143658489e+07 1.957685453143658489e+07 1.957685453143658489e+07 1.957685453143658489e+07 1.957685453143658489e+07 1.957685453143658489e+07
1.101592601623759769e-04 1.957681951171229035e+07 1.957681951171229035e+07 1.957681951171229035e+07 1.957681951171229035e+07 1.957681951171229035e+07 1.957681951171229035e+07
1.109232309810396827e-04 1.957680036763346940e+07 1.957680036763346940e+07 1.957680036763346940e+07 1.957680036763346940e+07 1.957680036763346940e+07 1.957680036763346940e+07
1.116925000507166008e-04 1.957676368018645793e+07 1.957676368018645793e+07 1.957676368018645793e+07 1.957676368018645793e+07 1.957676368018645793e+07 1.957676368018645793e+07
1.124671041155638461e-04 1.957672695812271908e+07 1.957672695812271908e+07 1.957672695812271908e+07 1.957672695812271908e+07 1.957672695812271908e+07 1.957672695812271908e+07
1.132470801745647361e-04 1.957669019423941150e+07 1.957669019423941150e+07 1.957669019423941150e+07 1.957669019423941150e+07 1.957669019423941150e+07 1.957669019423941150e+07
1.140324654832960006e-04 1.957665348720516637e+07 1.957665348720516637e+07 1.957665348720516637e+07 1.957665348720516637e+07 1.957665348720516637e+07 1.957665348720516637e+07
1.148232975557073634e-04 1.957661677038094401e+07 1.957661677038094401e+07 1.957661677038094401e+07 1.957661677038094401e+07 1.957661677038094401e+07 1.957661677038094401e+07
1.156196141659133223e-04 1.957658005200455710e+07 1.957658005200455710e+07 1.957658005200455710e+07 1.957658005200455710e+07 1.957658005200455710e+07 1.957658005200455710e+07
1.164214533499974914e-04 1.957654334715986252e+07 1.957654334715986252e+07 1.957654334715986252e+07 1.957654334715986252e+07 1.957654334715986252e+07 1.957654334715986252e+07
1.172288534078293318e-04 1.957650659476710111e+07 1.957650659476710111e+07 1.957650659476710111e+07 1.957650659476710111e+07 1.957650659476710111e+07 1.957650659476710111e+07
1.180418529048936333e-04 1.957646987002087012e+07 1.957646987002087012e+07 1.957646987002087012e+07 1.957646987002087012e+07 1.957646987002087012e+07 1.957646987002087012e+07
1.188604906741323850e-04 1.957643316557804868e+07 1.957643316557804868e+07 1.957643316557804868e+07 1.957643316557804868e+07 1.957643316557804868e+07 1.957643316557804868e+07
1.196848058178001699e-04 1.957639644477377459e+07 1.957639644477377459e+07 1.957639644477377459e+07 1.957639644477377459e+07 1.957639644477377459e+07 1.957639644477377459e+07
1.205148377093311616e-04 1.957635969846386090e+07 1.957635969846386090e+07 1.957635969846386090e+07 1.957635969846386090e+07 1.957635969846386090e+07 1.957635969846386090e+07
1.213506259952202416e-04 1.957632296055944264e+07 1.957632296055944264e+07 1.957632296055944264e+07 1.957632296055944264e+07 1.957632296055944264e+07 1.957632296055944264e+07
1.221922105969166128e-04 1.957628596561371163e+07 1.957628596561371163e+07 1.957628596561371163e+07 1.957628596561371163e+07 1.957628596561371163e+07 1.957628596561371163e+07
1.230396317127307082e-04 1.957624737941712141e+07 1.957624737941712141e+07 1.957624737941712141e+07 1.957624737941712141e+07 1.957624737941712141e+07 1.957624737941712141e+07
1.238929298197541092e-04 1.957619330876954645e+07 1.957619330876954645e+07 1.957619330876954645e+07 1.957619330876954645e+07 1.957619330876954645e+07 1.957619330876954645e+07
1.247521456757931524e-04 1.957615646213753894e+07 1.957615646213753894e+07 1.957615646213753894e+07 1.957615646213753894e+07 1.957615646213753894e+07 1.957615646213753894e+07
1.256173203213155202e-04 1.957611929509973899e+07 1.957611929509973899e+07 1.957611929509973899e+07 1.957611929509973899e+07 1.957611929509973899e+07 1.957611929509973899e+07
1.264884950814106404e-04 1.957607001051286608e+07 1.957607001051286608e+07 1.957607001051286608e+07 1.957607001051286608e+07 1.957607001051286608e+07 1.957607001051286608e+07
1.273657115677636394e-04 1.957602744152439386e+07 1.957602744152439386e+07 1.957602744152439386e+07 1.957602744152439386e+07 1.957602744152439386e+07 1.957602744152439386e+07
1.282490116806427928e-04 1.957599173980189115e+07 1.957599173980189115e+07 1.957599173980189115e+07 1.957599173980189115e+07 1.957599173980189115e+07 1.957599173980189115e+07
1.291384376109009626e-04 1.957593188708219305e+07 1.957593188708219305e+07 1.957593188708219305e+07 1.957593188708219305e+07 1.957593188708219305e+07 1.957593188708219305e+07
1.300340318419908043e-04 1.957589752170169726e+07 1.957589752170169726e+07 1.957589752170169726e+07 1.957589752170169726e+07 1.957589752170169726e+07 1.957589752170169726e+07
1.309358371519941488e-04 1.957584045988848805e+07 1.957584045988848805e+07 1.957584045988848805e+07 1.957584045988848805e+07 1.957584045988848805e+07 1.957584045988848805e+07
1.318438966156649920e-04 1.957580385747281462e+07 1.957580385747281462e+07 1.957580385747281462e+07 1.957580385747281462e+07 1.957580385747281462e+07 1.957580385747281462e+07
1.327582536064873104e-04 1.957575161134311184e+07 1.957575161134311184e+07 1.957575161134311184e+07 1.957575161134311184e+07 1.957575161134311184e+07 1.957575161134311184e+07
1.336789517987465106e-04 1.957571344581286982e+07 1.957571344581286982e+07 1.957571344581286982e+07 1.957571344581286982e+07 1.957571344581286982e+07 1.957571344581286982e+07
1.346060351696157329e-04 1.957565227068869397e+07 1.957565227068869397e+07 1.957565227068869397e+07 1.957565227068869397e+07 1.957565227068869397e+07 1.957565227068869397e+07
1.355395480012562754e-04 1.957561047604403272e+07 1.957561047604403272e+07 1.957561047604403272e+07 1.957561047604403272e+07 1.957561047604403272e+07 1.957561047604403272e+07
1.364795348829328460e-04 1.957556330549800768e+07 1.957556330549800768e+07 1.957556330549800768e+07 1.957556330549800768e+07 1.957556330549800768e+07 1.957556330549800768e+07
1.374260407131432603e-04 1.957550382154880092e+07 1.957550382154880092e+07 1.957550382154880092e+07 1.957550382154880092e+07 1.957550382154880092e+07 1.957550382154880092e+07
1.383791107017631565e-04 1.957546827656527609e+07 1.957546827656527609e+07 1.957546827656527609e+07 1.957546827656527609e+07 1.957546827656527609e+07 1.957546827656527609e+07
1.393387903722053192e-04 1.957541304593576491e+07 1.957541304593576491e+07 1.957541304593576491e+07 1.957541304593576491e+07 1.957541304593576491e+07 1.957541304593576491e+07
1.403051255635941554e-04 1.957535678295405209e+07 1.957535678295405209e+07 1.957535678295405209e+07 1.957535678295405209e+07 1.957535678295405209e+07 1.957535678295405209e+07
1.412781624329552681e-04 1.957529755937670171e+07 1.957529755937670171e+07 1.957529755937670171e+07 1.957529755937670171e+07 1.957529755937670171e+07 1.957529755937670171e+07
1.422579474574199641e-04 1.957525184313837811e+07 1.957525184313837811e+07 1.957525184313837811e+07 1.957525184313837811e+07 1.957525184313837811e+07 1.957525184313837811e+07
1.432445274364454839e-04 1.957519921259357408e+07 1.957519921259357408e+07 1.957519921259357408e+07 1.957519921259357408e+07 1.957519921259357408e+07 1.957519921259357408e+07
1.442379494940501650e-04 1.957514591766516119e+07 1.957514591766516119e+07 1.957514591766516119e+07 1.957514591766516119e+07 1.957514591766516119e+07 1.957514591766516119e+07
1.452382610810644360e-04 1.957509280502680317e+07 1.957509280502680317e+07 1.957509280502680317e+07 1.957509280502680317e+07 1.957509280502680317e+07 1.957509280502680317e+07
1.462455099773972596e-04 1.957501809500462189e+07 1.957501809500462189e+07 1.957501809500462189e+07 1.957501809500462189e+07 1.957501809500462189e+07 1.957501809500462189e+07
1.472597442943183782e-04 1.957496304146152735e+07 1.957496304146152735e+07 1.957496304146152735e+07 1.957496304146152735e+07 1.957496304146152735e+07 1.957496304146152735e+07
1.482810124767563076e-04 1.957490912559265643e+07 1.957490912559265643e+07 1.957490912559265643e+07 1.957490912559265643e+07 1.957490912559265643e+07 1.957490912559265643e+07
1.493093633056123768e-04 1.957485815808092803e+07 1.957485815808092803e+07 1.957485815808092803e+07 1.957485815808092803e+07 1.957485815808092803e+07 1.957485815808092803e+07
1.503448459000906513e-04 1.957479314263531566e+07 1.957479314263531566e+07 1.957479314263531566e+07 1.957479314263531566e+07 1.957479314263531566e+07 1.957479314263531566e+07
1.513875097200442278e-04 1.957472653201635554e+07 1.957472653201635554e+07 1.957472653201635554e+07 1.957472653201635554e+07 1.957472653201635554e+07 1.957472653201635554e+07
