1.000000000000000048e-04 1.994485235718917847e+07 1.994485235718917847e+07 1.994485235718917847e+07 1.994485235718917847e+07 1.994485235718917847e+07 1.994485235718917847e+07
1.006935148416371025e-04 1.994481765915441886e+07 1.994481765915441886e+07 1.994481765915441886e+07 1.994481765915441886e+07 1.994481765915441886e+07 1.994481765915441886e+07
1.013918393116299135e-04 1.994478248975293338e+07 1.994478248975293338e+07 1.994478248975293338e+07 1.994478248975293338e+07 1.994478248975293338e+07 1.994478248975293338e+07
1.020950067654649015e-04 1.994474684202573448e+07 1.994474684202573448e+07 1.994474684202573448e+07 1.994474684202573448e+07 1.994474684202573448e+07 1.994474684202573448e+07
1.028030507899538109e-04 1.994471070890418813e+07 1.994471070890418813e+07 1.994471070890418813e+07 1.994471070890418813e+07 1.994471070890418813e+07 1.994471070890418813e+07
1.035160052048378658e-04 1.994467408321440965e+07 1.994467408321440965e+07 1.994467408321440965e+07 1.994467408321440965e+07 1.994467408321440965e+07 1.994467408321440965e+07
1.042339040644032447e-04 1.994463695773313940e+07 1.994463695773313940e+07 1.994463695773313940e+07 1.994463695773313940e+07 1.994463695773313940e+07 1.994463695773313940e+07
1.049567816591076553e-04 1.994459932516214997e+07 1.994459932516214997e+07 1.994459932516214997e+07 1.994459932516214997e+07 1.994459932516214997e+07 1.994459932516214997e+07
1.056846725172182243e-04 1.994456117809109390e+07 1.994456117809109390e+07 1.994456117809109390e+07 1.994456117809109390e+07 1.994456117809109390e+07 1.994456117809109390e+07
1.064176114064606919e-04 1.994452250899527594e+07 1.994452250899527594e+07 1.994452250899527594e+07 1.994452250899527594e+07 1.994452250899527594e+07 1.994452250899527594e+07
1.071556333356801918e-04 1.994448331023377180e+07 1.994448331023377180e+07 1.994448331023377180e+07 1.994448331023377180e+07 1.994448331023377180e+07 1.994448331023377180e+07
1.078987735565133761e-04 1.994444357404753938e+07 1.994444357404753938e+07 1.994444357404753938e+07 1.994444357404753938e+07 1.994444357404753938e+07 1.994444357404753938e+07
